2025-10-28T02:16:55.000000000Z [inf]  Starting Container
2025-10-28T02:17:03.365278263Z [inf]  📡 [WS] Session registered: userId=admin, sessionId=platform-healing
2025-10-28T02:17:42.685169397Z [inf]  [AUTH] Found users: 1
2025-10-28T02:17:42.685170519Z [inf]  ❌ WebSocket client disconnected (user: admin)
2025-10-28T02:17:42.685178908Z [inf]  [AUTH] User found: root@getdc360.com has password: true
2025-10-28T02:17:42.685186536Z [inf]  [AUTH] Verifying password...
2025-10-28T02:17:42.685189797Z [inf]  [DEPLOYMENT-INFO] Using Railway environment variables
2025-10-28T02:17:42.685197287Z [inf]  [AUTH] Password valid: true
2025-10-28T02:17:42.685199840Z [inf]  2:17:34 AM [express] GET /api/deployment-info 200 in 2ms :: {"version":"1.0.0","commitHash":"a71ebaf…
2025-10-28T02:17:42.685207339Z [inf]  2:17:37 AM [express] GET /api/deployment-info 200 in 1ms :: {"version":"1.0.0","commitHash":"a71ebaf…
2025-10-28T02:17:42.685211609Z [inf]  [AUTH] Authentication successful for: root@getdc360.com
2025-10-28T02:17:42.685216252Z [inf]  [AUTH] Login attempt for email: root@getdc360.com
2025-10-28T02:17:42.685221070Z [inf]  2:17:40 AM [express] POST /api/auth/login 200 in 284ms :: {"success":true,"user":{"id":"723e1301-c72…
2025-10-28T02:17:42.685228101Z [inf]  2:17:41 AM [express] GET /api/auth/me 304 in 9ms :: {"user":{"id":"723e1301-c729-48fc-810a-39ddef954…
2025-10-28T02:17:42.685234889Z [inf]  2:17:41 AM [express] GET /api/projects 304 in 11ms :: []
2025-10-28T02:17:44.206685289Z [inf]  [META-SYSOP] Fetched 0 projects for admin project selector
2025-10-28T02:17:44.206690696Z [inf]  2:17:43 AM [express] GET /api/meta-sysop/projects 304 in 33ms :: []
2025-10-28T02:17:44.206695596Z [inf]  2:17:43 AM [express] GET /api/meta-sysop/autonomy-level 304 in 31ms :: {"currentLevel":"max","maxAll…
2025-10-28T02:17:44.206701295Z [inf]  2:17:43 AM [express] GET /api/meta-sysop/pending-changes 304 in 86ms :: {"success":true,"pendingChan…
2025-10-28T02:17:44.206707099Z [inf]  2:17:43 AM [express] GET /api/platform/status 200 in 106ms :: {"overallHealth":100,"activeIncidents"…
2025-10-28T02:17:44.223217264Z [inf]  ✅ WebSocket client connected
2025-10-28T02:17:44.392471769Z [inf]  📡 [WS] Session registered: userId=admin, sessionId=platform-healing
2025-10-28T02:17:49.189434570Z [inf]  2:17:49 AM [express] GET /api/meta-sysop/pending-changes 304 in 15ms :: {"success":true,"pendingChan…
2025-10-28T02:17:54.346873993Z [inf]  2:17:54 AM [express] GET /api/meta-sysop/pending-changes 304 in 12ms :: {"success":true,"pendingChan…
2025-10-28T02:17:59.436316664Z [inf]  2:17:59 AM [express] GET /api/meta-sysop/pending-changes 304 in 12ms :: {"success":true,"pendingChan…
2025-10-28T02:18:00.317800144Z [inf]  [META-SYSOP-CHAT] Stream request received
2025-10-28T02:18:00.317805723Z [inf]  [META-SYSOP-CHAT] Message: remove jesus from top header update platform pleas Attachments: 0 UserId: 723e1301-c729-48fc-810a-39ddef954ae2 ProjectId: platform code
2025-10-28T02:18:00.317811249Z [inf]  [META-SYSOP-CHAT] Setting up SSE headers
2025-10-28T02:18:00.317816944Z [inf]  [META-SYSOP-CHAT] Heartbeat started - will send keepalive every 15s
2025-10-28T02:18:00.317822876Z [inf]  [META-SYSOP-CHAT] Entering try block
2025-10-28T02:18:00.317829879Z [inf]  [META-SYSOP-CHAT] User autonomy level: max
2025-10-28T02:18:00.317836429Z [err]  [META-SYSOP-CHAT] Stream error: AnthropicError: Streaming is required for operations that may take longer than 10 minutes. See https://github.com/anthropics/anthropic-sdk-typescript#long-requests for more details
2025-10-28T02:18:00.317842359Z [err]      at Anthropic.calculateNonstreamingTimeout (file:///app/node_modules/@anthropic-ai/sdk/client.mjs:419:19)
2025-10-28T02:18:00.317849038Z [err]      at Messages.create (file:///app/node_modules/@anthropic-ai/sdk/resources/messages/messages.mjs:19:36)
2025-10-28T02:18:00.317855189Z [err]      at file:///app/dist/index.js:11767:46
2025-10-28T02:18:00.317861210Z [err]      at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
2025-10-28T02:18:00.317867204Z [inf]  [META-SYSOP-HEARTBEAT] Cleared on error
2025-10-28T02:18:00.317873313Z [inf]  [META-SYSOP-CHAT] Terminating stream: c8c5426b-d3d3-4fdf-8b8c-3e05c90a228d Error: Streaming is required for operations that may take longer than 10 minutes. See https://github.com/anthropics/anthropic-sdk-typescript#long-requests for more details
2025-10-28T02:18:00.317879181Z [inf]  [META-SYSOP-HEARTBEAT] Cleared on stream end
2025-10-28T02:18:00.317884711Z [inf]  2:18:00 AM [express] POST /api/meta-sysop/stream 200 in 43ms
2025-10-28T02:18:04.764444033Z [inf]  2:18:04 AM [express] GET /api/meta-sysop/pending-changes 304 in 14ms :: {"success":true,"pendingChan…
