2025-10-27T03:56:34.000000000Z [inf]  Starting Container
2025-10-27T03:56:40.398947061Z [inf]  🔍 Testing database connection...
2025-10-27T03:56:40.442308775Z [inf]  3:56:40 AM [express] serving on port 8080
2025-10-27T03:56:40.442321579Z [inf]  🌐 Server accessible at http://0.0.0.0:8080
2025-10-27T03:56:40.570602318Z [inf]  ✅ Database connected successfully
2025-10-27T03:56:40.570614944Z [inf]  🔧 Auto-healing system ENABLED (production mode)
2025-10-27T03:56:40.570621239Z [inf]  
2025-10-27T03:56:40.570628432Z [inf]  🔍 Checking GitHub integration configuration...
2025-10-27T03:56:40.570637422Z [inf]  ✅ GitHub integration configured successfully
2025-10-27T03:56:40.570644564Z [inf]     - Repository: 6-7Development/archetype
2025-10-27T03:56:40.570651380Z [inf]     - Branch: main
2025-10-27T03:56:40.570657831Z [inf]     - Token: ✓ (configured)
2025-10-27T03:56:40.570664376Z [inf]     - Owner User ID: Not set (owner must be manually marked in database)
2025-10-27T03:56:40.570674267Z [inf]     - Maintenance mode: Available for owner
2025-10-27T03:56:40.570683104Z [inf]  
2025-10-27T03:56:50.080010289Z [err]      at maybeClose (node:internal/child_process:1104:16)
2025-10-27T03:56:50.080021027Z [inf]  3:56:49 AM [express] GET /api/deployment-info 200 in 35ms :: {"version":"1.0.0","commitHash":"unknow…
2025-10-27T03:56:50.080033039Z [err]      at Socket.<anonymous> (node:internal/child_process:456:11)
2025-10-27T03:56:50.080038970Z [err]  Failed to get git info, using defaults: Error: Command failed: git rev-parse HEAD
2025-10-27T03:56:50.080049449Z [err]  fatal: not a git repository (or any of the parent directories): .git
2025-10-27T03:56:50.080050024Z [err]      at Socket.emit (node:events:524:28)
2025-10-27T03:56:50.080062768Z [err]  
2025-10-27T03:56:50.080066557Z [err]      at Pipe.<anonymous> (node:net:343:12) {
2025-10-27T03:56:50.080082048Z [err]      at genericNodeError (node:internal/errors:984:15)
2025-10-27T03:56:50.080085637Z [err]    code: 128,
2025-10-27T03:56:50.080095395Z [err]      at wrappedFn (node:internal/errors:538:14)
2025-10-27T03:56:50.080102683Z [err]    killed: false,
2025-10-27T03:56:50.080106087Z [err]      at ChildProcess.exithandler (node:child_process:422:12)
2025-10-27T03:56:50.080119747Z [err]    signal: null,
2025-10-27T03:56:50.080120763Z [err]      at ChildProcess.emit (node:events:524:28)
2025-10-27T03:56:50.080138153Z [err]    cmd: 'git rev-parse HEAD',
2025-10-27T03:56:50.080152196Z [err]    stdout: '',
2025-10-27T03:56:50.080165465Z [err]    stderr: 'fatal: not a git repository (or any of the parent directories): .git\n'
2025-10-27T03:56:50.080180366Z [err]  }
2025-10-27T03:56:54.197359176Z [err]  Failed to get git info, using defaults: Error: Command failed: git rev-parse HEAD
2025-10-27T03:56:54.197364919Z [err]  fatal: not a git repository (or any of the parent directories): .git
2025-10-27T03:56:54.197372048Z [err]  
2025-10-27T03:56:54.197379198Z [err]      at genericNodeError (node:internal/errors:984:15)
2025-10-27T03:56:54.197385384Z [err]      at wrappedFn (node:internal/errors:538:14)
2025-10-27T03:56:54.197391992Z [err]      at ChildProcess.exithandler (node:child_process:422:12)
2025-10-27T03:56:54.197400467Z [err]      at ChildProcess.emit (node:events:524:28)
2025-10-27T03:56:54.197407029Z [err]      at maybeClose (node:internal/child_process:1104:16)
2025-10-27T03:56:54.197413161Z [err]      at Socket.<anonymous> (node:internal/child_process:456:11)
2025-10-27T03:56:54.197420040Z [err]      at Socket.emit (node:events:524:28)
2025-10-27T03:56:54.197425935Z [err]      at Pipe.<anonymous> (node:net:343:12) {
2025-10-27T03:56:54.197431882Z [err]    code: 128,
2025-10-27T03:56:54.197438249Z [err]    killed: false,
2025-10-27T03:56:54.197445072Z [err]    signal: null,
2025-10-27T03:56:54.197451431Z [err]    cmd: 'git rev-parse HEAD',
2025-10-27T03:56:54.197457010Z [err]    stdout: '',
2025-10-27T03:56:54.197463643Z [err]    stderr: 'fatal: not a git repository (or any of the parent directories): .git\n'
2025-10-27T03:56:54.197469503Z [err]  }
2025-10-27T03:56:54.197476037Z [inf]  3:56:53 AM [express] GET /api/deployment-info 200 in 21ms :: {"version":"1.0.0","commitHash":"unknow…
2025-10-27T03:56:57.885485025Z [inf]  [AUTH] Login attempt for email: root@getdc360.com
2025-10-27T03:56:57.885504831Z [inf]  [AUTH] Found users: 1
2025-10-27T03:56:57.885519527Z [inf]  [AUTH] User found: root@getdc360.com has password: true
2025-10-27T03:56:57.885531565Z [inf]  [AUTH] Verifying password...
2025-10-27T03:56:58.270314846Z [inf]  [AUTH] Password valid: true
2025-10-27T03:56:58.270327806Z [inf]  [AUTH] Authentication successful for: root@getdc360.com
2025-10-27T03:56:58.290288664Z [inf]  3:56:58 AM [express] POST /api/auth/login 200 in 414ms :: {"success":true,"user":{"id":"723e1301-c72…
2025-10-27T03:56:58.885642762Z [inf]  3:56:58 AM [express] GET /api/auth/me 304 in 14ms :: {"user":{"id":"723e1301-c729-48fc-810a-39ddef95…
2025-10-27T03:56:59.114839424Z [inf]  3:56:58 AM [express] GET /api/projects 304 in 115ms :: []
2025-10-27T03:57:08.613801098Z [inf]  3:57:08 AM [express] GET /api/platform/status 200 in 41ms :: {"overallHealth":100,"activeIncidents":…
2025-10-27T03:57:08.613821705Z [inf]  3:57:08 AM [express] GET /api/meta-sysop/history 304 in 52ms :: {"messages":[{"id":"9dd044d9-5587-4e…
2025-10-27T03:57:08.737101357Z [inf]  ✅ WebSocket client connected
2025-10-27T03:57:08.802669567Z [inf]  📡 [WS] Session registered: userId=admin, sessionId=platform-healing
2025-10-27T03:57:16.561293011Z [inf]  [META-SYSOP-CHAT] Stream request received
2025-10-27T03:57:16.561312996Z [inf]  [META-SYSOP-CHAT] Message: update on request? UserId: 723e1301-c729-48fc-810a-39ddef954ae2
2025-10-27T03:57:16.561331168Z [inf]  [META-SYSOP-CHAT] Setting up SSE headers
2025-10-27T03:57:16.561347585Z [inf]  [META-SYSOP-CHAT] Entering try block
2025-10-27T03:57:21.086310682Z [inf]  [META-SYSOP] Response has tool calls: false
2025-10-27T03:57:21.086330521Z [inf]  [META-SYSOP] Content blocks: text
2025-10-27T03:57:21.086345634Z [inf]  [META-SYSOP-CHAT] 💬 Streaming conversational text (pre-tools): Hi! Looking at your request - are you asking for an update on the previous request to add "Jesus" in
2025-10-27T03:57:21.086358807Z [inf]  [META-SYSOP] No more tool calls - ending session naturally
2025-10-27T03:57:21.106326875Z [err]  [META-SYSOP-CLEANUP] ⚠️ No activeTaskListId tracked - skipping cleanup
2025-10-27T03:57:21.119684333Z [inf]  [AUDIT] heal by user 723e1301-c729-48fc-810a-39ddef954ae2: Meta-SySop chat: update on request? - success
2025-10-27T03:57:21.120780558Z [inf]  3:57:21 AM [express] POST /api/meta-sysop/stream 200 in 4583ms
2025-10-27T03:57:21.287961854Z [inf]  3:57:21 AM [express] GET /api/meta-sysop/history 200 in 31ms :: {"messages":[{"id":"9dd044d9-5587-4e…
2025-10-27T03:57:41.244342351Z [inf]  [META-SYSOP-CHAT] Stream request received
2025-10-27T03:57:41.244356720Z [inf]  [META-SYSOP-CHAT] Message: yes cotninue with my request UserId: 723e1301-c729-48fc-810a-39ddef954ae2
2025-10-27T03:57:41.244366898Z [inf]  [META-SYSOP-CHAT] Setting up SSE headers
2025-10-27T03:57:41.244375697Z [inf]  [META-SYSOP-CHAT] Entering try block
2025-10-27T03:57:44.701087871Z [inf]  [META-SYSOP] Response has tool calls: true
2025-10-27T03:57:44.701119840Z [inf]  [META-SYSOP] Content blocks: text, tool_use
2025-10-27T03:57:44.701144271Z [inf]  [META-SYSOP-ENFORCEMENT] Response has tool calls - allowing conversational text, buffering post-tool text
2025-10-27T03:57:44.701166778Z [inf]  [META-SYSOP-CHAT] 💬 Streaming conversational text (pre-tools): I understand you want me to continue with adding "Jesus" in glowing colors to the webpage. Let me pr
2025-10-27T03:57:44.701187514Z [inf]  [META-SYSOP] Waiting for user approval...
